,GBP,HKD,IDR,ILS,DKK,INR,CHF,MXN,CZK,SGD,THB,HRK,EUR,MYR,NOK,CNY,BGN,PHP,PLN,ZAR,CAD,ISK,BRL,RON,NZD,TRY,JPY,RUB,KRW,USD,AUD,HUF,SEK
2016-08-19,0.764056154,7.7539290129,13192.0007063394,3.7679675084,6.5704573548,67.1772911884,0.9581493908,18.3244746601,23.8583789511,1.347960445,34.646830302,6.608776267,0.8829242451,4.0203072576,8.2154335158,6.652039555,1.7268232386,46.3791276708,3.7958679145,13.5104185061,1.2843898993,,3.2367119901,3.9429630938,1.3778915769,2.9367826241,100.2383895462,64.0912060745,1120.5633056684,1.0,1.3135263994,273.9537347696,8.3821296133
2016-08-18,0.7602950269,7.7540853282,13136.0038865825,3.7794364455,6.5733592439,66.8078791626,0.9586608957,18.1556399611,23.8706828019,1.3421075877,34.6047168978,6.6094867945,0.8833141949,3.9997350057,8.1608515149,6.6306863351,1.7275859023,46.2653475841,3.7916261814,13.3580955746,1.2829255366,,3.2226835085,3.9472661426,1.3760268528,2.933044784,100.344492536,64.094337956,1110.3877749315,1.0,1.3043017401,274.1983923682,8.3701969791
2016-08-17,0.7683575736,7.7560305073,13150.0,3.7930117063,6.5992373182,66.8675948918,0.9633735367,18.1516495211,23.9650585314,1.344448386,34.6789641717,6.6299219581,0.8868393047,4.0060305073,8.2309329549,6.6357750976,1.7344803122,46.426037602,3.8051614048,13.454061724,1.2884888258,,3.2137282724,3.9688719404,1.3831145796,2.9341965236,100.6828662646,64.0314827953,1111.1653068464,1.0,1.3107484924,275.4788932245,8.4206278822
2016-08-16,0.7707835325,7.7559982293,13081.0004426738,3.7770694998,6.5867197875,66.7641434263,0.9605135015,17.9535192563,23.9220894201,1.3363435148,34.5577689243,6.6250553342,0.8853474989,3.9722886233,8.1541389996,6.6199203187,1.7315626383,46.1637892873,3.7800796813,13.2380699425,1.2817175741,,3.1643204958,3.9471447543,1.3712262063,2.9256308101,99.8140770252,63.7497122621,1091.1111111111,1.0,1.2927844179,274.378043382,8.3693669765
2016-08-15,0.7752862254,7.7571556351,13096.0017889088,3.8090339893,6.6551878354,66.8854203936,0.9743291592,18.1372093023,24.1708407871,1.3439177102,34.6162790698,6.7016994633,0.8944543828,4.0033094812,8.2067978533,6.6371198569,1.7493738819,46.3819320215,3.8188729875,13.3583184258,1.2921288014,,3.1720035778,3.9887298748,1.3862254025,2.9523255814,101.0465116279,64.2995527728,1099.3381037567,1.0,1.3038461538,276.824686941,8.461627907
2016-08-14,0.7711955548,7.7568560674,13105.9956981538,3.8136762861,6.6676823804,66.8640437354,0.9758021151,18.2721813945,24.2140168489,1.3463882416,34.7867001255,6.7141064707,0.8962179602,4.0253629683,8.2124932784,6.6475174763,1.7528230866,46.5701738663,3.8230865747,13.5060046603,1.2975443628,,3.1624843162,3.9962358846,1.3888689729,2.9573400251,101.9627173329,64.7243233554,1106.103244309,1.0,1.3026528052,277.8454920237,8.451245743
2016-08-13,0.7711955548,7.7568560674,13105.9956981538,3.8136762861,6.6676823804,66.8640437354,0.9758021151,18.2721813945,24.2140168489,1.3463882416,34.7867001255,6.7141064707,0.8962179602,4.0253629683,8.2124932784,6.6475174763,1.7528230866,46.5701738663,3.8230865747,13.5060046603,1.2975443628,,3.1624843162,3.9962358846,1.3888689729,2.9573400251,101.9627173329,64.7243233554,1106.103244309,1.0,1.3026528052,277.8454920237,8.451245743
2016-08-12,0.7711955548,7.7568560674,13105.9956981538,3.8136762861,6.6676823804,66.8640437354,0.9758021151,18.2721813945,24.2140168489,1.3463882416,34.7867001255,6.7141064707,0.8962179602,4.0253629683,8.2124932784,6.6475174763,1.7528230866,46.5701738663,3.8230865747,13.5060046603,1.2975443628,,3.1624843162,3.9962358846,1.3888689729,2.9573400251,101.9627173329,64.7243233554,1106.103244309,1.0,1.3026528052,277.8454920237,8.451245743
2016-08-11,0.771433695,7.7562987537,13100.0,3.8124271496,6.6695956245,66.8482022774,0.9736393795,18.4279566036,24.2266654712,1.3439433336,34.7404285842,6.720344302,0.8966197436,4.0057383664,8.2751725993,6.6377656236,1.7536088945,46.7004393437,3.8199587555,13.3668071371,1.3053886847,,3.1521563705,3.9990137183,1.3798977853,2.9633282525,101.3628620102,64.8861292926,1100.1255267641,1.0,1.2965121492,278.185241639,8.4560208016
2016-08-10,0.7648515737,7.7564377682,13078.9967811159,3.8087446352,6.6509298999,66.6407367668,0.9766630901,18.3223354793,24.1639842632,1.3383404864,34.7451716738,6.6905400572,0.8941344778,3.9899856938,8.2770922747,6.6317060086,1.7487482117,46.611230329,3.8165236052,13.2762875536,1.3015915594,,3.1215128755,3.9864985694,1.3785765379,2.9533261803,101.1176680973,64.4515379113,1094.0003576538,1.0,1.2920243205,277.5482832618,8.4773783977
2016-08-09,0.770888247,7.7586206897,13131.9100920744,3.8200938798,6.7130348438,66.888427514,0.9838418487,18.5064993681,24.3970030691,1.3478064633,34.9675031594,6.7570861166,0.9026900162,4.0321357646,8.446470482,6.6616717819,1.7654811338,46.889330204,3.8516880303,13.5468496118,1.3149485467,,3.1634771619,4.0258169345,1.4011554432,2.9802310886,102.2476981405,64.7954504423,1105.4883552988,1.0,1.3055605705,280.167900343,8.5642715292
2016-08-08,0.7662577794,7.7567421304,13126.0034274375,3.8274555786,6.7076756562,66.8350320195,0.9816000722,18.6202759989,24.3771985208,1.3478849103,34.9896274917,6.7465500135,0.9019572472,4.0312077208,8.484260846,6.6607738793,1.7640479841,46.9053846848,3.859114278,13.6451700189,1.3144222964,,3.1784071435,4.021286191,1.402363128,2.9838549653,102.4533237125,64.7686479661,1108.8482005953,1.0,1.309641923,280.5267430324,8.5911427798
2016-08-07,0.7602187164,7.7555575475,13103.0028684116,3.8215310147,6.6666367874,66.7729472929,0.9727500896,18.8492291144,24.2219433489,1.3403549659,34.8225170312,6.708766583,0.8963786303,4.0271602725,8.4279311581,6.6430620294,1.7531373252,46.8806023664,3.8401756902,13.6730010757,1.302348512,,3.1822337755,3.9998207243,1.3869666547,3.0002689136,101.0487629975,65.2534062388,1109.4747221226,1.0,1.3057547508,278.4331301542,8.5194514163
2016-08-06,0.7602187164,7.7555575475,13103.0028684116,3.8215310147,6.6666367874,66.7729472929,0.9727500896,18.8492291144,24.2219433489,1.3403549659,34.8225170312,6.708766583,0.8963786303,4.0271602725,8.4279311581,6.6430620294,1.7531373252,46.8806023664,3.8401756902,13.6730010757,1.302348512,,3.1822337755,3.9998207243,1.3869666547,3.0002689136,101.0487629975,65.2534062388,1109.4747221226,1.0,1.3057547508,278.4331301542,8.5194514163
2016-08-05,0.7602187164,7.7555575475,13103.0028684116,3.8215310147,6.6666367874,66.7729472929,0.9727500896,18.8492291144,24.2219433489,1.3403549659,34.8225170312,6.708766583,0.8963786303,4.0271602725,8.4279311581,6.6430620294,1.7531373252,46.8806023664,3.8401756902,13.6730010757,1.302348512,,3.1822337755,3.9998207243,1.3869666547,3.0002689136,101.0487629975,65.2534062388,1109.4747221226,1.0,1.3057547508,278.4331301542,8.5194514163
2016-08-04,0.7597252155,7.757183908,13155.001795977,3.8265086207,6.6795079023,66.876795977,0.9728807471,18.8302801724,24.2699353448,1.3426724138,34.9191810345,6.719378592,0.8979885057,4.0460668103,8.4516882184,6.6416127874,1.7562859195,47.0698635057,3.8559626437,13.7390445402,1.305316092,,3.2232399425,4.0054777299,1.389996408,3.0229885057,101.1673850575,66.2465876437,1115.1939655172,1.0,1.3114224138,279.4360632184,8.5403196839
2016-08-03,0.7491964286,7.75875,13159.5,3.8224107143,6.6416964286,66.895,0.9683035714,18.9104464286,24.1375,1.3410714286,34.9348214286,6.693125,0.8928571429,4.0547321429,8.4139285714,6.6280357143,1.74625,47.0866071429,3.8508928571,13.9804464286,1.31,,3.2683928571,3.9776785714,1.3908035714,3.0126785714,101.0892857143,66.55875,1117.2678571429,1.0,1.3169642857,277.6785714286,8.4951785714
2016-08-02,0.7532386313,7.7604752971,13068.4981684982,3.8152416689,6.6461181095,66.7140176896,0.9657821853,18.8555347092,24.1508085411,1.3388725096,34.7601179308,6.6940945234,0.8934155276,4.0370767444,8.4305369427,6.6320914858,1.7473420888,47.0168855535,3.8632180827,13.9701599214,1.3051014027,,3.2653444117,3.9794514429,1.3845260431,2.994014116,101.5992137943,66.5682122755,1106.9597069597,1.0,1.3148396319,277.9415706245,8.5354239257
2016-08-01,0.757255464,7.7591365102,13032.5600143318,3.8080437119,6.6632927266,66.7001074884,0.9680222143,18.748298101,24.2108563239,1.3405589394,34.7599426729,6.705034038,0.8957362952,4.0266929416,8.4606771766,6.6406305984,1.7518810462,47.0028663561,3.8973486206,13.8947509853,1.3066105339,,3.2569867431,3.989609459,1.3924220709,2.9939089932,102.3647438194,66.1712647796,1107.3181655321,1.0,1.3213006091,278.5829451809,8.5841096381
2016-07-31,0.7594708899,7.7575812112,13101.5027445334,3.8238099523,6.6925222712,66.954917664,0.9739044362,18.9227031405,24.32376496,1.3511203095,34.8348780707,6.7376046072,0.899847026,4.0673085575,8.5568253397,6.6505893998,1.7599208135,47.1798794205,3.9260325745,14.1546837038,1.3176460002,,3.2824619815,4.0182668946,1.4051111311,3.0165571853,103.3294339962,67.0280752272,1121.9562674345,1.0,1.3301538738,280.9232430487,8.6091064519
2016-07-30,0.7594708899,7.7575812112,13101.5027445334,3.8238099523,6.6925222712,66.954917664,0.9739044362,18.9227031405,24.32376496,1.3511203095,34.8348780707,6.7376046072,0.899847026,4.0673085575,8.5568253397,6.6505893998,1.7599208135,47.1798794205,3.9260325745,14.1546837038,1.3176460002,,3.2824619815,4.0182668946,1.4051111311,3.0165571853,103.3294339962,67.0280752272,1121.9562674345,1.0,1.3301538738,280.9232430487,8.6091064519
2016-07-29,0.7594708899,7.7575812112,13101.5027445334,3.8238099523,6.6925222712,66.954917664,0.9739044362,18.9227031405,24.32376496,1.3511203095,34.8348780707,6.7376046072,0.899847026,4.0673085575,8.5568253397,6.6505893998,1.7599208135,47.1798794205,3.9260325745,14.1546837038,1.3176460002,,3.2824619815,4.0182668946,1.4051111311,3.0165571853,103.3294339962,67.0280752272,1121.9562674345,1.0,1.3301538738,280.9232430487,8.6091064519
2016-07-28,0.7594229035,7.7567177638,13102.4977457169,3.8217312894,6.7085662759,67.04625789,0.9821460775,18.8201983769,24.3868349865,1.3504959423,34.8746618575,6.7497745717,0.9017132552,4.0593327322,8.5126239856,6.6580703336,1.7635707845,47.1073038774,3.9347159603,14.2441839495,1.3160504959,,3.2737601443,4.0202885482,1.4108205591,3.0199278629,104.7249774572,66.4334535618,1128.1965734896,1.0,1.3286744815,281.469792606,8.611091073
2016-07-27,0.7631243745,7.756619052,13144.5364389046,3.8406878355,6.7684469111,67.2095350742,0.9942680375,18.8213993267,24.597397871,1.3580201983,34.9840778819,6.8110272041,0.9098353198,4.0845237012,8.5876626331,6.670093713,1.7794559185,47.194977709,3.9789828041,14.2917841871,1.3189882631,,3.2805022291,4.0633245383,1.4221635884,3.0408516059,105.7501592212,66.0051860613,1134.7193158038,1.0,1.3388226731,285.2879628787,8.677099445
2016-07-26,0.7612076021,7.7567518414,13175.2296080749,3.8428662362,6.7648449577,67.3292716195,0.9884513958,18.7991270346,24.5712467036,1.3571883241,35.0040920251,6.8068564154,0.9093389106,4.0641083932,8.5814312994,6.6706374466,1.7784850414,47.1537692098,3.9673547331,14.4286623625,1.3233609166,,3.2808947895,4.0608347731,1.4150222788,3.0470128217,104.2738928799,66.2835318723,1135.9643539147,1.0,1.3275438756,284.7685732472,8.6499954533
2016-07-25,0.7618830814,7.7572391186,13136.4960845019,3.8452922965,6.7740848661,67.3487525041,0.9869786924,18.5812238208,24.6084501912,1.3607721726,35.0409761428,6.8159715899,0.9105809506,4.0695683846,8.5687488618,6.6796576216,1.7809142233,47.1234747769,3.9681296667,14.2738116919,1.3171553451,,3.2560553633,4.0502640685,1.4304316154,3.0301402295,106.2101620834,64.8926425059,1138.6450555454,1.0,1.3354580222,284.6840284101,8.6568930978
2016-07-24,0.7636462684,7.7555838024,13115.5347739241,3.8343925912,6.7541311059,67.0767205375,0.9860177955,18.60477574,24.5351370982,1.3559106592,34.9219175595,6.7970764482,0.907935355,4.0581078627,8.5207009261,6.6733248593,1.7757399673,47.0637370619,3.9544216452,14.2473215907,1.3106954785,,3.2810967859,4.0502088251,1.4298165971,3.0470310514,106.1013255856,64.5365897948,1135.9996368259,1.0,1.336208462,284.4924641366,8.6234792083
2016-07-23,0.7636462684,7.7555838024,13115.5347739241,3.8343925912,6.7541311059,67.0767205375,0.9860177955,18.60477574,24.5351370982,1.3559106592,34.9219175595,6.7970764482,0.907935355,4.0581078627,8.5207009261,6.6733248593,1.7757399673,47.0637370619,3.9544216452,14.2473215907,1.3106954785,,3.2810967859,4.0502088251,1.4298165971,3.0470310514,106.1013255856,64.5365897948,1135.9996368259,1.0,1.336208462,284.4924641366,8.6234792083
2016-07-22,0.7636462684,7.7555838024,13115.5347739241,3.8343925912,6.7541311059,67.0767205375,0.9860177955,18.60477574,24.5351370982,1.3559106592,34.9219175595,6.7970764482,0.907935355,4.0581078627,8.5207009261,6.6733248593,1.7757399673,47.0637370619,3.9544216452,14.2473215907,1.3106954785,,3.2810967859,4.0502088251,1.4298165971,3.0470310514,106.1013255856,64.5365897948,1135.9996368259,1.0,1.336208462,284.4924641366,8.6234792083
2016-07-21,0.758919655,7.7554244212,13117.0040853382,3.8550158874,6.7535179301,67.2149795733,0.9870177031,18.6498411257,24.5347253745,1.3555152065,35.0104403087,6.7948252383,0.9078529278,4.0726282342,8.4921470722,6.673172946,1.7755787562,47.1856559237,3.9665910123,14.2926009986,1.305129369,,3.2504766228,4.0568315933,1.4334089877,3.0722650931,106.264185202,63.9034952338,1138.0662732637,1.0,1.3354516568,285.6196096232,8.600635497
2016-07-20,0.7591482793,7.7549259965,13106.1745210206,3.8582584219,6.7541995823,67.2044856079,0.9881049669,18.4947788977,24.5364569146,1.3585762281,35.0340506674,6.7969672206,0.9080177971,4.036683919,8.4946880959,6.6740216108,1.7759012077,47.1415599746,3.9733042768,14.282756742,1.3059111959,,3.2471624444,4.0625624262,1.4217742668,3.0384999546,106.5377281395,63.3684736221,1141.4328520839,1.0,1.3358757832,286.0710069917,8.5974757105
2016-07-19,0.7607612143,7.7557770729,13088.5002265519,3.8588128681,6.7411871319,67.1340280924,0.9856819212,18.4599909379,24.4802899864,1.3521522429,34.9932034436,6.78794744,0.9062075215,4.0058903489,8.472043498,6.6946080652,1.7723606706,46.882646126,3.9627548709,14.3269596738,1.3016764839,,3.2694154961,4.0572723154,1.4212958768,2.9794290893,106.2075215224,63.0060715904,1139.6465790666,1.0,1.3345718169,285.2106932488,8.6019030358
2016-07-18,0.7542929521,7.7547272234,13090.5003166561,3.8586809011,6.7300280467,67.1996742966,0.9833529359,18.4880123044,24.4494707319,1.3480503031,34.9651678277,6.7815977563,0.904731747,3.9781959649,8.470731928,6.7030670406,1.7694743509,46.7293947345,3.9631774179,14.2662625532,1.2951234959,,3.2536867819,4.0428842848,1.4073102325,2.9566633493,105.6907626889,63.0729213788,1137.7906450737,1.0,1.3170180042,284.9995476341,8.5659097078
2016-07-17,0.748337527,7.7536843997,13087.5,3.8477713875,6.6835909418,67.0246225737,0.9794212797,18.3696081955,24.2990654206,1.3444464414,34.9550682962,6.7418224299,0.8986340762,3.9478792236,8.3737419123,6.6817936736,1.7575485262,46.6840402588,3.9628864127,14.3483105679,1.2865744069,,3.2559309849,4.0260603882,1.395938174,2.8868619698,105.7063263839,63.23786844,1132.3328540618,1.0,1.30643422,283.0248023005,8.497124371
2016-07-16,0.748337527,7.7536843997,13087.5,3.8477713875,6.6835909418,67.0246225737,0.9794212797,18.3696081955,24.2990654206,1.3444464414,34.9550682962,6.7418224299,0.8986340762,3.9478792236,8.3737419123,6.6817936736,1.7575485262,46.6840402588,3.9628864127,14.3483105679,1.2865744069,,3.2559309849,4.0260603882,1.395938174,2.8868619698,105.7063263839,63.23786844,1132.3328540618,1.0,1.30643422,283.0248023005,8.497124371
2016-07-15,0.748337527,7.7536843997,13087.5,3.8477713875,6.6835909418,67.0246225737,0.9794212797,18.3696081955,24.2990654206,1.3444464414,34.9550682962,6.7418224299,0.8986340762,3.9478792236,8.3737419123,6.6817936736,1.7575485262,46.6840402588,3.9628864127,14.3483105679,1.2865744069,,3.2559309849,4.0260603882,1.395938174,2.8868619698,105.7063263839,63.23786844,1132.3328540618,1.0,1.30643422,283.0248023005,8.497124371
2016-07-14,0.7467150668,7.7563861253,13052.0032266738,3.8471811419,6.666487407,66.8584745003,0.976965134,18.2416420185,24.243972394,1.3424755759,35.0587075379,6.7326342207,0.8962982881,3.927220579,8.3577126468,6.6843237429,1.7529801918,46.9982970333,3.9540198978,14.2119745451,1.2926413911,,3.23034866,4.0246482029,1.386931971,2.8881419736,105.6556421977,63.1609751725,1131.3525141167,1.0,1.3075199426,281.1149950704,8.4622210272
2016-07-13,0.7532333815,7.7575867052,13045.5021676301,3.8684971098,6.717666185,67.0298952312,0.9852781792,18.3164739884,24.4156430636,1.346007948,35.179732659,6.7677023121,0.9031791908,3.9431900289,8.4126625723,6.6904804913,1.7664378613,47.1296965318,3.9789559249,14.3330021676,1.3052745665,,3.2981394509,4.0565390173,1.3686777457,2.8944183526,104.6062138728,63.8011199422,1143.0455202312,1.0,1.3111452312,283.0473265896,8.5231213873
2016-07-12,0.7597818247,7.7579336459,13122.502704652,3.8732419762,6.7055535521,67.0952037505,0.9830508475,18.2894879192,24.3725207357,1.3468265417,35.1703930761,6.7551388388,0.9015506671,3.963577353,8.4294085828,6.6848178868,1.7632527948,47.3620627479,3.9822394519,14.3037324198,1.3029210242,,3.2829065994,4.0517490083,1.368914533,2.8874864767,103.9397764154,63.8427695636,1146.1413631446,1.0,1.3101334295,283.0328164443,8.5169491525
2016-07-11,0.7701782967,7.7591637252,13102.4979636166,3.8838808942,6.7311068875,67.1431803783,0.9835279211,18.443298036,24.4700877908,1.3494433885,35.1316861254,6.7666757173,0.9050592814,3.9922164902,8.5130781066,6.6907412436,1.7701149425,47.3427459499,4.001267083,14.4423024708,1.3066340845,,3.3171327722,4.0671553987,1.3802154041,2.8986333605,102.479862431,64.2467191601,1148.321115033,1.0,1.3229251516,283.3469092226,8.5763417504
2016-07-10,0.7700361337,7.7566395664,13193.4959349594,3.8853658537,6.7219512195,67.3109304426,0.9805781391,18.7855465221,24.4200542005,1.3462511292,35.2655826558,6.7607949413,0.9033423668,4.0230352304,8.4850948509,6.6857271906,1.7667570009,47.2014453478,3.9998193315,14.6962059621,1.3013550136,,3.3371273713,4.0769647696,1.3749774164,2.9270099368,100.4245709124,64.0973803071,1157.1002710027,1.0,1.3307136405,283.721770551,8.5532971996
2016-07-09,0.7700361337,7.7566395664,13193.4959349594,3.8853658537,6.7219512195,67.3109304426,0.9805781391,18.7855465221,24.4200542005,1.3462511292,35.2655826558,6.7607949413,0.9033423668,4.0230352304,8.4850948509,6.6857271906,1.7667570009,47.2014453478,3.9998193315,14.6962059621,1.3013550136,,3.3371273713,4.0769647696,1.3749774164,2.9270099368,100.4245709124,64.0973803071,1157.1002710027,1.0,1.3307136405,283.721770551,8.5532971996
2016-07-08,0.7700361337,7.7566395664,13193.4959349594,3.8853658537,6.7219512195,67.3109304426,0.9805781391,18.7855465221,24.4200542005,1.3462511292,35.2655826558,6.7607949413,0.9033423668,4.0230352304,8.4850948509,6.6857271906,1.7667570009,47.2014453478,3.9998193315,14.6962059621,1.3013550136,,3.3371273713,4.0769647696,1.3749774164,2.9270099368,100.4245709124,64.0973803071,1157.1002710027,1.0,1.3307136405,283.721770551,8.5532971996
2016-07-07,0.7679151625,7.7586642599,13180.0,3.8814079422,6.7157942238,67.4227436823,0.976534296,18.7070397112,24.4124548736,1.347833935,35.1796028881,6.7559566787,0.9025270758,4.0285198556,8.4640794224,6.6826714801,1.7651624549,47.0731046931,3.9959386282,14.6600180505,1.2931407942,,3.3297833935,4.074368231,1.3842960289,2.9303249097,100.9927797834,64.0149819495,1155.8032490975,1.0,1.3300541516,284.7653429603,8.555234657
2016-07-06,0.7706206523,7.7590568254,13205.9987352064,3.8950221339,6.7224681543,67.4209955732,0.9775950854,18.8837293342,24.4629144457,1.352335351,35.1901707471,6.7670069564,0.9034239769,4.0498690035,8.4485500045,6.686963592,1.766916614,47.1162706658,4.0258379257,14.8897822748,1.3026470323,,3.3234257837,4.0821212395,1.4053663384,2.9476917517,100.7137049417,64.7000632397,1164.6038485861,1.0,1.3381515945,286.0240310778,8.5528051314
